index,Date,Close,Open,High,Low,Volume,Dividends,Stock Splits,SMA for 10 days,SMA for 20 days,SMA for 50 days,Daily_Return
26,2016-07-21 00:00:00-04:00,36.680484771728516,36.76639891267857,36.832444745499224,36.54148617898577,20526000.0,0.0,0.0,36.002127456665036,35.10623283386231,,-0.0034538669972054015
27,2016-07-22 00:00:00-04:00,36.88458251953125,36.84087906980059,36.909410322399474,36.57768086902995,25196000.0,0.0,0.0,36.18641586303711,35.2077133178711,,0.005564205300799152
28,2016-07-25 00:00:00-04:00,36.73709487915039,36.781790992847355,36.87813182348958,36.624367620455324,20648000.0,0.0,0.0,36.30897674560547,35.367991256713864,,-0.003998625721268856
29,2016-07-26 00:00:00-04:00,36.67005920410156,36.70084674735464,36.83244587698204,36.46396907177927,23734000.0,0.0,0.0,36.39727210998535,35.542199325561526,,-0.0018247407768454682
30,2016-07-27 00:00:00-04:00,36.836421966552734,36.66310847376177,36.970006417602576,36.599540491467984,30250000.0,0.0,0.0,36.52038040161133,35.69547576904297,,0.004536746491878185
31,2016-07-28 00:00:00-04:00,37.04200744628906,37.098122905458794,37.17807351104922,36.71375228006081,70604000.0,0.0,0.0,36.644331741333005,35.84892539978027,,0.005581038243155145
32,2016-07-29 00:00:00-04:00,38.1782341003418,38.37290487163022,38.66292003013323,38.07792263616959,76830000.0,0.0,0.0,36.88736839294434,36.03934726715088,,0.030674003175996
33,2016-08-01 00:00:00-04:00,38.381343841552734,37.795850155515176,38.756276669775595,37.795850155515176,54010000.0,0.0,0.0,37.08153953552246,36.22227039337158,,0.0053200402270339175
34,2016-08-02 00:00:00-04:00,38.29145812988281,38.1732674722658,38.52833577389221,38.13155312251862,35690000.0,0.0,0.0,37.25093002319336,36.41127681732178,,-0.002341911529752383
35,2016-08-03 00:00:00-04:00,38.396244049072266,38.09828383793119,38.3977330355425,38.08040463397948,25748000.0,0.0,0.0,37.409793090820315,36.59852046966553,,0.002736535099656434
36,2016-08-04 00:00:00-04:00,38.318275451660156,38.348566662361506,38.4404367407963,38.17848123011575,22806000.0,0.0,0.0,37.57357215881348,36.787849807739256,,-0.0020306308427580078
37,2016-08-05 00:00:00-04:00,38.84517288208008,38.42604022607503,38.88589457958735,38.354530985402135,36024000.0,0.0,0.0,37.76963119506836,36.978023529052734,,0.013750551772211628
38,2016-08-08 00:00:00-04:00,38.822330474853516,38.83424615581213,38.86553381665672,38.64012474735568,22158000.0,0.0,0.0,37.97815475463867,37.14356575012207,,-0.0005880372136817247
39,2016-08-09 00:00:00-04:00,38.94648361206055,38.789556545539796,39.178890555430726,38.763235960032674,26378000.0,0.0,0.0,38.20579719543457,37.30153465270996,,0.003197982596316651
40,2016-08-10 00:00:00-04:00,38.96733474731445,38.92114964762131,39.07320812104908,38.872880724726265,15728000.0,0.0,0.0,38.41888847351074,37.469634437561034,,0.0005353791490292359
41,2016-08-11 00:00:00-04:00,38.97578048706055,38.98322920864851,39.219114232730306,38.88241761962895,19502000.0,0.0,0.0,38.61226577758789,37.62829875946045,,0.00021673896356677602
42,2016-08-12 00:00:00-04:00,38.89482879638672,38.80941477831785,38.9035202334631,38.75478830065121,14810000.0,0.0,0.0,38.683925247192384,37.78564682006836,,-0.0020769742045499973
43,2016-08-15 00:00:00-04:00,38.85609817504883,38.921151349487374,39.10688062520967,38.74038915074171,18764000.0,0.0,0.0,38.731400680541995,37.906470108032224,,-0.000995778167340533
44,2016-08-16 00:00:00-04:00,38.5928955078125,38.74982255429288,38.78359185739724,38.40935235516045,20560000.0,0.0,0.0,38.761544418334964,38.00623722076416,,-0.0067737801683170895
45,2016-08-17 00:00:00-04:00,38.7304573059082,38.60183993582502,38.775153423823525,38.41362521600818,18484000.0,0.0,0.0,38.794965744018555,38.102379417419435,,0.003564433201646011
46,2016-08-18 00:00:00-04:00,38.610774993896484,38.73542172462235,38.87695500140873,38.58594339800672,14388000.0,0.0,0.0,38.824215698242185,38.19889392852783,,-0.0030901342338001125
47,2016-08-19 00:00:00-04:00,38.507484436035156,38.486627258000006,38.59091314817575,38.39376450892798,17230000.0,0.0,0.0,38.7904468536377,38.28003902435303,,-0.002675174426767013
48,2016-08-22 00:00:00-04:00,38.345088958740234,38.400711881665835,38.46377973637733,38.240803082197274,19028000.0,0.0,0.0,38.74272270202637,38.36043872833252,,-0.004217244509042817
49,2016-08-23 00:00:00-04:00,38.34161376953125,38.51045648323373,38.558130566945216,38.326962598768134,18564000.0,0.0,0.0,38.68223571777344,38.444016456604004,36.51883110046387,-9.062931664405305e-05
50,2016-08-24 00:00:00-04:00,38.2204475402832,38.267128974005914,38.46179597057056,38.09282282679001,21440000.0,0.0,0.0,38.607546997070315,38.513217735290525,36.56985198974609,-0.0031601755204245796
51,2016-08-25 00:00:00-04:00,38.20903015136719,38.089346693397424,38.33218791149778,37.89989303445538,18538000.0,0.0,0.0,38.53087196350098,38.57156887054443,36.619998931884766,-0.00029872462649693787
52,2016-08-26 00:00:00-04:00,38.215484619140625,38.188667705654225,38.54026176536381,38.032236973240195,23334000.0,0.0,0.0,38.46293754577637,38.573431396484374,36.67877670288086,0.00016892519249678273
53,2016-08-29 00:00:00-04:00,38.345088958740234,38.17574991234287,38.486125898043106,38.07022131945092,16952000.0,0.0,0.0,38.41183662414551,38.57161865234375,36.75865989685059,0.0033914090293831745
54,2016-08-30 00:00:00-04:00,38.19313430786133,38.2050537779148,38.460109977701684,38.081399695227226,22600000.0,0.0,0.0,38.37186050415039,38.56670246124268,36.83352752685547,-0.003962819099009307
55,2016-08-31 00:00:00-04:00,38.091827392578125,38.08983828853478,38.193131514313315,38.00889501466423,24972000.0,0.0,0.0,38.30799751281738,38.55148162841797,36.90415428161621,-0.0026524902215828705
56,2016-09-01 00:00:00-04:00,38.177738189697266,38.201080799515,38.28897646664073,37.95526163581033,18502000.0,0.0,0.0,38.26469383239746,38.54445476531983,36.97498947143555,0.0022553603489203766
57,2016-09-02 00:00:00-04:00,38.31083297729492,38.38780562731886,38.43299428634798,38.15936932155525,21454000.0,0.0,0.0,38.24502868652344,38.517737770080565,37.04410667419434,0.0034861883890642265
58,2016-09-06 00:00:00-04:00,38.7389030456543,38.40965515209784,38.8342474403258,38.28798638412304,28856000.0,0.0,0.0,38.284410095214845,38.513566398620604,37.148254013061525,0.0111736037849417
59,2016-09-07 00:00:00-04:00,38.75231170654297,38.734928830125014,38.870502384367306,38.546221566448246,17874000.0,0.0,0.0,38.325479888916014,38.50385780334473,37.25958229064941,0.000346129080445845
60,2016-09-08 00:00:00-04:00,38.50251007080078,38.664900504688376,38.752303619859575,38.41610340191204,25406000.0,0.0,0.0,38.35368614196777,38.48061656951904,37.354214630126954,-0.006446109270431211
61,2016-09-09 00:00:00-04:00,37.7248420715332,38.243293549789996,38.39947422077342,37.7248420715332,37710000.0,0.0,0.0,38.305267333984375,38.41806964874267,37.429251174926755,-0.020197851979976256
62,2016-09-12 00:00:00-04:00,38.18966293334961,37.49988322425485,38.252730801664775,37.44376774920884,26220000.0,0.0,0.0,38.30268516540527,38.38281135559082,37.50564849853516,0.012321346791459575
63,2016-09-13 00:00:00-04:00,37.7263298034668,37.964200133394094,38.05061060461484,37.5331518012687,27900000.0,0.0,0.0,38.24080924987793,38.32632293701172,37.56571746826172,-0.012132422605861781
64,2016-09-14 00:00:00-04:00,37.86537551879883,37.722353258339275,38.12311035389436,37.69752545170092,21748000.0,0.0,0.0,38.20803337097168,38.289946937561034,37.63279838562012,0.003685641196914169
65,2016-09-15 00:00:00-04:00,38.32572937011719,37.88524320063846,38.427033497894534,37.73973928399693,26102000.0,0.0,0.0,38.23142356872559,38.269710540771484,37.706285552978514,0.012157646530926547
66,2016-09-16 00:00:00-04:00,38.182708740234375,38.22591208449114,38.22591208449114,37.973144294252585,40986000.0,0.0,0.0,38.231920623779295,38.24830722808838,37.779305953979495,-0.0037317131919824
67,2016-09-19 00:00:00-04:00,38.02478790283203,38.35850275423335,38.436968178535366,37.96226562220278,23456000.0,0.0,0.0,38.203316116333006,38.22417240142822,37.83896774291992,-0.004135925465024393
68,2016-09-20 00:00:00-04:00,38.30834197998047,38.18866233261894,38.4036901503458,38.165319724432464,19572000.0,0.0,0.0,38.16026000976562,38.22233505249024,37.89490486145019,0.0074570850433939295
69,2016-09-21 00:00:00-04:00,38.54721450805664,38.37042292449339,38.59389594265187,38.15395534197865,23356000.0,0.0,0.0,38.13975028991699,38.232615089416505,37.95010704040527,0.0062355224927510555
70,2016-09-22 00:00:00-04:00,39.09297561645508,38.73492552276244,39.2240784109912,38.65745655071146,29724000.0,0.0,0.0,38.19879684448242,38.2762414932251,38.01985977172851,0.01415825022283701
71,2016-09-23 00:00:00-04:00,39.07758331298828,39.06218575274777,39.178391109572736,38.94101710755788,28238000.0,0.0,0.0,38.33407096862793,38.31966915130615,38.085361557006834,-0.0003937357856258483
72,2016-09-26 00:00:00-04:00,38.44739532470703,38.87099874658522,38.87099874658522,38.390783524432415,30664000.0,0.0,0.0,38.35984420776367,38.331264686584475,38.13935211181641,-0.016126585496186285
73,2016-09-27 00:00:00-04:00,38.88440704345703,38.51145947705923,39.03239260749352,38.452263735936675,23064000.0,0.0,0.0,38.4756519317627,38.35823059082031,38.18824760437012,0.011366484388844134
74,2016-09-28 00:00:00-04:00,38.81239318847656,38.628156695243746,38.82480898604425,38.48513443635371,22196000.0,0.0,0.0,38.57035369873047,38.389193534851074,38.23254440307617,-0.0018519982804414692
75,2016-09-29 00:00:00-04:00,38.487125396728516,38.806439146099436,39.02295977578238,38.448491308731086,26294000.0,0.0,0.0,38.5864933013916,38.408958435058594,38.266134643554686,-0.008380513671716106
76,2016-09-30 00:00:00-04:00,38.600345611572266,38.55267531123793,38.78160793144157,38.441433244148705,31706000.0,0.0,0.0,38.62825698852539,38.43008880615234,38.30453186035156,0.0029417685440693564
77,2016-10-03 00:00:00-04:00,38.36545181274414,38.44938063592518,38.53951167486766,38.21349184343458,25576000.0,0.0,0.0,38.6623233795166,38.4328197479248,38.33414924621582,-0.006085277090309371
78,2016-10-04 00:00:00-04:00,38.55763626098633,38.537771742666976,38.67086363652972,38.3818411464527,24028000.0,0.0,0.0,38.687252807617185,38.4237564086914,38.37056007385254,0.005009310177818582
79,2016-10-05 00:00:00-04:00,38.559627532958984,38.700660695555655,38.83772322752688,38.51890583643016,29224000.0,0.0,0.0,38.68849411010742,38.41412220001221,38.40835144042969,5.16440364544124e-05
80,2016-10-06 00:00:00-04:00,38.5789909362793,38.685265923074006,38.758760475439196,38.51344143372902,21414000.0,0.0,0.0,38.63709564208985,38.41794624328613,38.44320281982422,0.0005021677998253704
81,2016-10-07 00:00:00-04:00,38.490604400634766,38.71804805970972,38.71804805970972,38.275572752472996,18664000.0,0.0,0.0,38.57839775085449,38.45623435974121,38.47217475891113,-0.00229105358899917
82,2016-10-10 00:00:00-04:00,39.029911041259766,38.621208852374465,39.200742888214016,38.52983129942713,23498000.0,0.0,0.0,38.63664932250977,38.49824676513672,38.48920829772949,0.01401138405132718
83,2016-10-11 00:00:00-04:00,38.887386322021484,39.06566689626798,39.344755274976826,38.76373223421609,27450000.0,0.0,0.0,38.63694725036621,38.55629959106445,38.49932914733887,-0.0036516793258282165
84,2016-10-12 00:00:00-04:00,39.03984069824219,38.92165002271248,39.13866697105889,38.83722865287266,18748000.0,0.0,0.0,38.659692001342776,38.615022850036624,38.514296798706056,0.003920406862992776
85,2016-10-13 00:00:00-04:00,38.645042419433594,38.79551341066446,38.79551341066446,38.387307567375906,27306000.0,0.0,0.0,38.67548370361328,38.63098850250244,38.51927276611328,-0.010112702094769777
86,2016-10-14 00:00:00-04:00,38.66192626953125,38.81686801346163,38.931084270033956,38.53628687179374,17050000.0,0.0,0.0,38.68164176940918,38.65494937896729,38.52614578247071,0.00043689562853654884
87,2016-10-17 00:00:00-04:00,38.732940673828125,38.724995623877184,39.02543747938952,38.610775585312155,21860000.0,0.0,0.0,38.71839065551758,38.69035701751709,38.52390113830566,0.00183680460724589
88,2016-10-18 00:00:00-04:00,39.49273681640625,39.12475638784194,39.80807987321853,39.011282747593384,41138000.0,0.0,0.0,38.81190071105957,38.74957675933838,38.53730926513672,0.01961627827270851
89,2016-10-19 00:00:00-04:00,39.802616119384766,39.640722009022,39.956561391845796,39.630295316026015,35336000.0,0.0,0.0,38.93619956970215,38.812346839904784,38.5544319152832,0.007846488442142752
90,2016-10-20 00:00:00-04:00,39.577659606933594,39.89201004673427,39.925283022934174,39.53097817448552,35150000.0,0.0,0.0,39.03606643676758,38.83658103942871,38.566638412475584,-0.00565180217743555
91,2016-10-21 00:00:00-04:00,39.696842193603516,39.47982904226599,39.70329825718603,39.43016963770261,25324000.0,0.0,0.0,39.156690216064455,38.86754398345947,38.58105964660645,0.00301136014240333
92,2016-10-24 00:00:00-04:00,40.379173278808594,39.97146376868623,40.481970178991105,39.96749313801428,33950000.0,0.0,0.0,39.291616439819336,38.96413288116455,38.61074653625488,0.017188548194269737
93,2016-10-25 00:00:00-04:00,40.1090202331543,40.5564587558641,40.5564587558641,39.983380847810345,31528000.0,0.0,0.0,39.41377983093262,39.025363540649415,38.635804977416996,-0.006690405565982105
94,2016-10-26 00:00:00-04:00,39.68194580078125,40.0429776758111,40.074757876962856,39.54538338181204,32954000.0,0.0,0.0,39.477990341186526,39.06884117126465,38.65758598327637,-0.01064784005918018
95,2016-10-27 00:00:00-04:00,39.497215270996094,39.77779263554651,39.901446723006266,39.30602256898667,54984000.0,0.0,0.0,39.56320762634277,39.11934566497803,38.672921142578126,-0.004655279020655212
96,2016-10-28 00:00:00-04:00,39.49820327758789,40.14279043560896,40.49736622585623,39.40980749443379,85398000.0,0.0,0.0,39.64683532714844,39.16423854827881,38.69066970825195,2.5014588624028278e-05
97,2016-10-31 00:00:00-04:00,38.96038818359375,39.503171166114704,39.57219876719629,38.93357126935831,48546000.0,0.0,0.0,39.669580078125,39.19398536682129,38.69972778320312,-0.013616191354691498
98,2016-11-01 00:00:00-04:00,38.91419982910156,38.878445209361836,39.20620031054067,38.513442713178094,48128000.0,0.0,0.0,39.61172637939453,39.21181354522705,38.711110000610354,-0.001185520900729542
99,2016-11-02 00:00:00-04:00,38.173770904541016,38.64554096524682,38.8168691438645,37.9130542757215,37448000.0,0.0,0.0,39.44884185791015,39.192520713806154,38.70775314331055,-0.01902721700079324
100,2016-11-03 00:00:00-04:00,37.84749984741211,38.10176040458927,38.235844970273455,37.693554550071624,38864000.0,0.0,0.0,39.275825881958006,39.15594615936279,38.700294189453125,-0.008546995735495777
101,2016-11-04 00:00:00-04:00,37.842041015625,37.27790074787388,38.2562066137455,37.272982924481084,42696000.0,0.0,0.0,39.090345764160155,39.123517990112305,38.69295440673828,-0.00014423229563687023
102,2016-11-07 00:00:00-05:00,38.860069274902344,38.46179380725164,38.99266105825379,38.364956643270624,31702000.0,0.0,0.0,38.93843536376953,39.11502590179443,38.70584609985352,0.02690204418036002
103,2016-11-08 00:00:00-05:00,39.256858825683594,38.903771986271295,39.51126715133957,38.744363278734966,27338000.0,0.0,0.0,38.853219223022464,39.13349952697754,38.72408149719238,0.010210726799643632
104,2016-11-09 00:00:00-05:00,38.998619079589844,38.73194653812278,39.29246088716276,38.321255290308535,52142000.0,0.0,0.0,38.78488655090332,39.131438446044925,38.74019119262695,-0.00657820706543133
105,2016-11-10 00:00:00-05:00,37.86885070800781,39.28962794349983,39.28962794349983,37.35338102573526,94904000.0,0.0,0.0,38.62205009460449,39.09262886047363,38.73573165893555,-0.028969445540529493
106,2016-11-11 00:00:00-05:00,37.44475173950195,37.56989478937934,37.780455643055866,37.26398955634573,48636000.0,0.0,0.0,38.416704940795896,39.03177013397217,38.72107192993164,-0.011199150768422372
107,2016-11-14 00:00:00-05:00,36.553855895996094,37.52322027676415,37.63495868145753,36.12975613783257,73088000.0,0.0,0.0,38.176051712036134,38.92281589508057,38.685932388305666,-0.023792275342181535
108,2016-11-15 00:00:00-05:00,37.6667366027832,37.09465131203383,37.961021716782845,37.09465131203383,47680000.0,0.0,0.0,38.0513053894043,38.831515884399415,38.66448905944824,0.030444960716415448
109,2016-11-16 00:00:00-05:00,37.964195251464844,37.5033483046786,38.05755810313342,37.2704450818164,29452000.0,0.0,0.0,38.03034782409668,38.73959484100342,38.64872673034668,0.007897117603218762
110,2016-11-17 00:00:00-05:00,38.299407958984375,38.085372778237584,38.37240618576779,37.95178454560374,26080000.0,0.0,0.0,38.075538635253906,38.67568225860596,38.64466468811035,0.008829706656473757
111,2016-11-18 00:00:00-05:00,37.76853942871094,38.30635906551317,38.4866249354219,37.74172251731696,30942000.0,0.0,0.0,38.0681884765625,38.57926712036133,38.64553863525391,-0.01386101139845175
112,2016-11-21 00:00:00-05:00,38.19859313964844,37.871334391381936,38.2234247344912,37.771515471985005,26612000.0,0.0,0.0,38.00204086303711,38.47023811340332,38.645717239379884,0.011386559222106962
113,2016-11-22 00:00:00-05:00,38.15241622924805,38.368933060822805,38.58396090583992,38.08934457727638,31862000.0,0.0,0.0,37.89159660339355,38.37240791320801,38.65423896789551,-0.0012088641650118692
114,2016-11-23 00:00:00-05:00,37.79088592529297,38.125597203079785,38.15305820555196,37.50583784016691,29568000.0,0.0,0.0,37.770823287963864,38.277854919433594,38.65274917602539,-0.00947594778225147
115,2016-11-25 00:00:00-05:00,37.82514953613281,37.953274352766456,37.990021627703015,37.767545085350726,11748000.0,0.0,0.0,37.766453170776366,38.19425163269043,38.642737579345706,0.000906663339609981
116,2016-11-28 00:00:00-05:00,38.150917053222656,37.741718609957324,38.71158291280848,37.73178824580264,43764000.0,0.0,0.0,37.83706970214844,38.12688732147217,38.642101745605466,0.008612458141868062
117,2016-11-29 00:00:00-05:00,38.2800407409668,38.314306375461484,38.66043702235786,38.15092325335685,32332000.0,0.0,0.0,38.009688186645505,38.09286994934082,38.64720680236817,0.003384550037526024
118,2016-11-30 00:00:00-05:00,37.644386291503906,38.24179944232026,38.386807011582015,37.48497760994983,47858000.0,0.0,0.0,38.00745315551758,38.029379272460936,38.63392768859863,-0.016605375468752404
119,2016-12-01 00:00:00-05:00,37.1418342590332,37.61460080515782,37.73428048122216,36.600786494660156,60358000.0,0.0,0.0,37.92521705627441,37.97778244018555,38.60582008361816,-0.013349986066425124
120,2016-12-02 00:00:00-05:00,37.26995086669922,36.976457629469685,37.443760665546485,36.90246296197133,29050000.0,0.0,0.0,37.8222713470459,37.9489049911499,38.569359588623044,0.0034493882766399864
121,2016-12-05 00:00:00-05:00,37.86686706542969,37.62800407514363,37.935398333068584,37.389137296087796,27884000.0,0.0,0.0,37.83210411071777,37.95014629364014,38.54514526367188,0.016016017860217113
122,2016-12-06 00:00:00-05:00,37.69752883911133,37.97661720427727,38.18022569636298,37.60962937844165,33814000.0,0.0,0.0,37.78199768066406,37.892019271850586,38.53014793395996,-0.004471936535593524
123,2016-12-07 00:00:00-05:00,38.297420501708984,37.79138107582144,38.30586188024104,37.53314991037729,35220000.0,0.0,0.0,37.79649810791015,37.84404735565185,38.518408203125,0.015913288777042345
124,2016-12-08 00:00:00-05:00,38.55714797973633,38.36148830604574,38.644551120830165,38.10077165824609,29762000.0,0.0,0.0,37.873124313354495,37.82197380065918,38.5133032989502,0.006781853049756981
125,2016-12-09 00:00:00-05:00,39.19626998901367,38.73492665616408,39.203222381436674,38.686309163209344,36438000.0,0.0,0.0,38.01023635864258,37.88834476470947,38.5274861907959,0.016575966915738594
126,2016-12-12 00:00:00-05:00,39.195274353027344,38.98520982103262,39.29360049714261,38.951194249135774,42082000.0,0.0,0.0,38.114672088623045,37.97587089538574,38.539384765625,-2.5401294220239734e-05
127,2016-12-13 00:00:00-05:00,39.53445053100586,39.42519758150246,39.94563807795083,39.397388015357535,42904000.0,0.0,0.0,38.24011306762695,38.12490062713623,38.562764739990236,0.008653496718088904
128,2016-12-14 00:00:00-05:00,39.58262634277344,39.59901277192666,39.92677166514908,39.43066636578443,34084000.0,0.0,0.0,38.433937072753906,38.220695114135744,38.58326454162598,0.0012185780027420545
129,2016-12-15 00:00:00-05:00,39.621360778808594,39.596032854297725,39.877110301670584,39.376534278589055,32530000.0,0.0,0.0,38.68188972473145,38.30355339050293,38.60449920654297,0.000978571651606197
130,2016-12-16 00:00:00-05:00,39.27125549316406,39.747992575189826,39.770638050710325,39.24592756881163,48876000.0,0.0,0.0,38.88202018737793,38.352145767211915,38.61834449768067,-0.008836276159192025
131,2016-12-19 00:00:00-05:00,39.44010543823242,39.24246045040556,39.6119299569407,39.04630066050892,24642000.0,0.0,0.0,39.039344024658206,38.435724067687985,38.63733451843262,0.0042995810281072355
132,2016-12-20 00:00:00-05:00,39.55034637451172,39.567232921420896,39.66108832640948,39.39391943660748,19020000.0,0.0,0.0,39.224625778198245,38.503311729431154,38.647743225097656,0.002795148112672896
133,2016-12-21 00:00:00-05:00,39.45797348022461,39.52153766039048,39.56305499282522,39.08750763194309,24226000.0,0.0,0.0,39.340681076049805,38.56858959197998,38.65915496826172,-0.00233557737806922
134,2016-12-22 00:00:00-05:00,39.294097900390625,39.34872437945268,39.39639846642992,39.161009793162656,19444000.0,0.0,0.0,39.41437606811523,38.64375019073486,38.66424011230469,-0.004153167671322899
135,2016-12-23 00:00:00-05:00,39.22705841064453,39.27622148753949,39.367599037520414,39.09645193817822,12468000.0,0.0,0.0,39.41745491027832,38.71384563446045,38.675880432128906,-0.0017060956563003105
136,2016-12-27 00:00:00-05:00,39.308502197265625,39.26529885483266,39.62185998404134,39.11517642764494,15782000.0,0.0,0.0,39.42877769470215,38.7717248916626,38.68881195068359,0.0020762144784987058
137,2016-12-28 00:00:00-05:00,38.985713958740234,39.41527714464004,39.441593942336766,38.893843859323255,23076000.0,0.0,0.0,39.37390403747558,38.80700855255127,38.693867416381835,-0.008211664664949825
138,2016-12-29 00:00:00-05:00,38.873477935791016,38.900294847652695,39.02941232989827,38.68129259329544,14886000.0,0.0,0.0,39.30298919677735,38.868463134765626,38.68148223876953,-0.0028789013090282367
139,2016-12-30 00:00:00-05:00,38.328704833984375,38.871491542172365,38.872980528619,38.25868458329667,35400000.0,0.0,0.0,39.17372360229492,38.92780666351318,38.65200401306152,-0.014014004682227466
140,2017-01-03 00:00:00-05:00,39.03984069824219,38.67583084595199,39.21315418634705,38.52635629775522,33146000.0,0.0,0.0,39.15058212280273,39.01630115509033,38.6412476348877,0.018553610599105763
141,2017-01-04 00:00:00-05:00,39.07758331298828,39.15008521081367,39.29807455702289,38.891854031356885,21460000.0,0.0,0.0,39.11432991027832,39.07683696746826,38.62886245727539,0.0009667717406385279
142,2017-01-05 00:00:00-05:00,39.4311637878418,39.03686272063126,39.45400628127621,38.984221552315184,26704000.0,0.0,0.0,39.10241165161133,39.16351871490478,38.60990226745606,0.009048166362324528
143,2017-01-06 00:00:00-05:00,40.03354263305664,39.49274495934161,40.12044944095981,39.34098198535218,32804000.0,0.0,0.0,39.159968566894534,39.25032482147217,38.6083927154541,0.015276719917675319
144,2017-01-09 00:00:00-05:00,40.05836868286133,40.04595288505653,40.223039973673075,39.868664991654,25492000.0,0.0,0.0,39.2363956451416,39.325385856628415,38.6159211730957,0.0006201312242646306
145,2017-01-10 00:00:00-05:00,39.96600341796875,40.11846352336331,40.18153138902927,39.90243922343087,23536000.0,0.0,0.0,39.31029014587402,39.36387252807617,38.625296936035156,-0.002305767007733772
